id,timestamp,url,message_type,message_class,message_content
27269,1487500373742 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
27270,1487500381906 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
27271,1487500742820 ,/service/registration/checkname ajax POST,ERROR,[com.neusoft.chartsshow.security.user.controller.RegistrationController],昵称已存在\n
27272,1487500744172 ,/service/registration/checkname ajax POST,ERROR,[com.neusoft.chartsshow.security.user.controller.RegistrationController],昵称已存在\n
27273,1487500758295 ,/service/registration/getcode ajax POST,ERROR,[com.neusoft.chartsshow.security.user.controller.RegistrationController],校验码错误，请重新输入\n
27274,1487500891378 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27370,1487500905587 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27371,1487501073226 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27372,1487501340654 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27373,1487501425180 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27374,1487501437960 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
27474,1487502040704 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27572,1487502143045 ,/service/registration/checkname ajax POST,ERROR,[com.neusoft.chartsshow.security.user.controller.RegistrationController],昵称已存在\n
27573,1487502487052 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27574,1487502680089 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27656,1487502792591 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27657,1487502854575 ,/service/charting/chartbookdata/5583eb74-d24a-4edb-b66d-99317fb96df0 ajax GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],图册不存在\n
27658,1487502856301 ,/service/charting/chartbookdata/5583eb74-d24a-4edb-b66d-99317fb96df0 ajax GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],图册不存在\n
27659,1487502875824 ,/service/charting/chartbookdata/5583eb74-d24a-4edb-b66d-99317fb96df0 ajax GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],图册不存在\n
27660,1487502878051 ,/service/charting/chartbookdata/5583eb74-d24a-4edb-b66d-99317fb96df0 ajax GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],图册不存在\n
27661,1487502880059 ,/service/charting/chartbookdata/5583eb74-d24a-4edb-b66d-99317fb96df0 ajax GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],图册不存在\n
27662,1487502880305 ,/service/charting/chartbookdata/5583eb74-d24a-4edb-b66d-99317fb96df0 ajax GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],图册不存在\n
27663,1487502889139 ,/service/charting/chartbookdata/5583eb74-d24a-4edb-b66d-99317fb96df0 ajax GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],图册不存在\n
27664,1487502889436 ,/service/charting/chartbookdata/5583eb74-d24a-4edb-b66d-99317fb96df0 ajax GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],图册不存在\n
27665,1487502890922 ,/service/charting/chartbookdata/5583eb74-d24a-4edb-b66d-99317fb96df0 ajax GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],图册不存在\n
27666,1487502906482 ,/service/charting/chartbookdata/5583eb74-d24a-4edb-b66d-99317fb96df0 ajax GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],图册不存在\n
27667,1487502907736 ,/service/charting/chartbookdata/5583eb74-d24a-4edb-b66d-99317fb96df0 ajax GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],图册不存在\n
27668,1487502907947 ,/service/charting/chartbookdata/5583eb74-d24a-4edb-b66d-99317fb96df0 ajax GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],图册不存在\n
27669,1487502908189 ,/service/charting/chartbookdata/5583eb74-d24a-4edb-b66d-99317fb96df0 ajax GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],图册不存在\n
27670,1487502918581 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27671,1487503157350 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27672,1487503185910 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27673,1487503230665 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27674,1487503249505 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27762,1487503330670 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27763,1487503372409 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27764,1487503393954 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27765,1487503447975 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27766,1487503483339 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27767,1487503558591 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27768,1487503653751 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27769,1487503662134 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27770,1487503736914 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27771,1487503747550 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27772,1487503845969 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27773,1487503894173 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27774,1487503894868 ,/service/resource/sharing/resource?code=275249f71b9d074e ajax GET,ERROR,[com.neusoft.chartsshow.books.controller.ResourceSharingController],�?要登录\n
27871,1487503914540 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27872,1487503974410 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27873,1487503979074 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27874,1487504149225 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
27974,1487505057661 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28074,1487505202259 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28172,1487505750325 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28173,1487505755957 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28174,1487506005311 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28264,1487506329860 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28265,1487506449728 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28266,1487506449861 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28267,1487506514408 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28268,1487506561077 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28269,1487506561354 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28270,1487506632440 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28271,1487506632573 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28272,1487506705526 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28273,1487506705696 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28274,1487506804273 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28358,1487506955199 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28359,1487506973038 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28360,1487506983447 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28361,1487506983814 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28362,1487507056362 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28363,1487507056495 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28364,1487507074232 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28365,1487507142261 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28366,1487507142395 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28367,1487507148973 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28368,1487507149222 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28369,1487507168809 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28370,1487507168876 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28371,1487507187283 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28372,1487507187343 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28373,1487507241325 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28374,1487507279364 ,/service/charting/themedata/saveas ajax POST,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],"Index:0,Size:0"
28461,1487507745874 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28462,1487507754318 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28463,1487507758309 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28464,1487507775049 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28465,1487507958150 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28466,1487507958312 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28467,1487507971982 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28468,1487507972251 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28469,1487507977860 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28470,1487507977929 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28471,1487508053405 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28472,1487508053564 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28473,1487508081232 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28474,1487508081373 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28570,1487508217650 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28571,1487508225343 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28572,1487508238738 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28573,1487508294053 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28574,1487508629999 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28671,1487508915369 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28672,1487509122669 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28673,1487509183896 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28674,1487509215390 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28750,1487509491053 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28751,1487509504147 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28752,1487509507671 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28753,1487509650207 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28754,1487509665594 ,/service/user/binding/verifycode ajax POST,ERROR,[com.neusoft.chartsshow.security.user.controller.UserBindingsController],账号已使用\n
28755,1487509668577 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
28756,1487509673366 ,/service/user/binding/verifycode ajax POST,ERROR,[com.neusoft.chartsshow.security.user.controller.UserBindingsController],账号已使用\n
28757,1487509694331 ,/service/user/binding/verifycode ajax POST,ERROR,[com.neusoft.chartsshow.security.user.controller.UserBindingsController],账号已使用\n
28758,1487509699669 ,/service/registration/checkname ajax POST,ERROR,[com.neusoft.chartsshow.security.user.controller.RegistrationController],昵称已存在\n
28759,1487509709659 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28760,1487509720875 ,/service/user/binding/verifycode ajax POST,ERROR,[com.neusoft.chartsshow.security.user.controller.UserBindingsController],账号已使用\n
28761,1487509828041 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28762,1487509848684 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
28763,1487509849128 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
28764,1487509850627 ,/service/charting/resource/image?path=/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png
28765,1487509851640 ,/service/charting/resource/image?path=/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png
28766,1487509852522 ,/service/charting/resource/image?path=/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png
28767,1487509852646 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
28768,1487509853654 ,/service/charting/resource/image?path=/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png
28769,1487509857373 ,/service/charting/resource/image?path=/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png
28770,1487509860446 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
28771,1487509862415 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeiboResourceManager],[Weibotokencheck]Non-positiveexpirationtoken.Checkpassed.
28772,1487509862586 ,/service/user/info ajax GET,WARN,[org.apache.commons.httpclient.HttpMethodBase],Goingtobufferresponsebodyoflargeorunknownsize.UsinggetResponseBodyAsStreaminsteadisrecommended.
28773,1487509872315 ,/service/charting/resource/image?path=/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png
28774,1487509880772 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
28870,1487510017406 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28871,1487510218027 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28872,1487510240748 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28873,1487510260247 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28874,1487510379392 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28971,1487510667883 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28972,1487510679256 ,/service/user/binding/verifycode ajax POST,ERROR,[com.neusoft.chartsshow.security.user.controller.UserBindingsController],账号已使用\n
28973,1487510686214 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
28974,1487510704050 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
29050,1487511149418 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
29051,1487511182369 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
29052,1487511199024 ,null,SEVERE:,Servlet.service(),forservlet[rest]incontextwithpath[/srv]threwexception[Requestprocessingfailed;nestedexceptioniscom.neusoft.saca.dataviz.base.filestore.FileStoreException:[FS-104]Errorfilepath:/book/mimages/61dfca45-a634-41cb-adcd-ec1e44c7a4a7/87a9d2d1-c535
