ID,地区统一编码,产品名称,煤种编码,品种编码,煤炭用途编码,灰份,挥发分,硫份,发热量,粘结指数,水份,粒度,胶质层厚度,哈氏可磨指数,奥亚膨胀度,价格单位,数据周期编码,数据来源编码,数据时间,低位价格,高位价格
1820901,屯留县,贫瘦煤,贫瘦煤,原煤,动力煤,"[14,18)","[14,17)","[0.35,0.35)","[5500,6000)","[18,18)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,355.00,375.00
1820902,长治郊区,瘦煤,瘦煤,原煤,炼焦煤,"[22,22)","[16,16)","[0.3,0.3)","[5500,5500)","[30,30)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,360.00,390.00
1820903,襄垣县,瘦煤,瘦煤,原煤,炼焦煤,"[18,20)","[13,18)","[0.6,0.6)","[5800,5800)","[30,30)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,365.00,390.00
1820904,沁源县,焦煤,焦煤,原煤,炼焦煤,"[21,23)","[17,19)","[0.5,0.5)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,415.00,435.00
1820905,沁源县,瘦煤,瘦煤,原煤,炼焦煤,"[15,15)","[16,16)","[0.49,0.49)","[6500,7000)","[30,30)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,360.00,370.00
1820909,阳城县,无烟煤,无烟煤,原煤,化工用煤,"[15,20)","[7,10)","[0.6,0.6)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,460.00,475.00
1820912,高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,460.00,480.00
1821052,巫山县,无烟煤,无烟煤,原煤,化工用煤,"[20,20)","[7,7)","[2.8,3)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,420.00,430.00
1821060,阳城县,无烟煤,无烟煤,原煤,化工用煤,"[15,20)","[7,10)","[0.6,0.6)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/27,410.00,430.00
1821063,高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/27,400.00,420.00
1822700,黄陵县,动力煤,一般烟煤,原煤,动力煤,"[26,32)","[32,32)","[0.5,0.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,280.00,290.00
1822817,黄陵县,动力煤,一般烟煤,原煤,动力煤,"[26,32)","[32,32)","[0.5,0.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,280.00,290.00
1822832,宜宾市,烟煤,一般烟煤,原煤,动力煤,"[21,31)","[17,17)","[1.5,1.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,390.00,400.00
1822843,乌鲁木齐市,长焰煤,长焰煤,原煤,动力煤,"[18,20)","[44.8,44.8)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,160.00,180.00
1823498,鹤岗市,气煤,气煤,原煤,炼焦煤,"[18,28)","[37.6,37.6)","[0.6,0.6)",,"[51,51)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/16,530.00,545.00
1823502,双鸭山市,长焰煤,长焰煤,原煤,动力煤,"[26,32)","[37,39)","[0.3,0.3)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/16,440.00,460.00
1823508,娄底市,烟煤,一般烟煤,原煤,动力煤,"[22,22)","[15,17)","[2,2)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/16,440.00,470.00
1823537,古交市,2号焦煤,焦煤,原煤,炼焦煤,"[20,23)","[20,26)","[0.9,0.9)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,515.00,535.00
1823538,灵石县,2号肥煤,肥煤,原煤,炼焦煤,"[15,17)","[30,36)","[0.6,0.6)",,"[90,95)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,410.00,430.00
1823540,平遥县,焦煤,焦煤,原煤,炼焦煤,"[21,21)","[22,22)","[2.1,2.1)",,"[70,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,345.00,360.00
1823647,黄陵县,动力煤,一般烟煤,原煤,动力煤,"[26,32)","[32,32)","[0.5,0.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,290.00,300.00
1823662,宜宾市,烟煤,一般烟煤,原煤,动力煤,"[21,31)","[17,17)","[1.5,1.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,425.00,440.00
1824338,娄底市,烟煤,一般烟煤,原煤,动力煤,"[22,22)","[15,17)","[2,2)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,430.00,450.00
1824621,黄陵县,动力煤,一般烟煤,原煤,动力煤,"[26,32)","[32,32)","[0.5,0.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/13,280.00,290.00
1825184,霍林郭勒市,褐煤,褐煤,原煤,动力煤,"[25,25)","[44,46)","[0.3,0.5)","[3500,3500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,115.00,130.00
1825229,榆次区,贫煤,贫煤,原煤,动力煤,"[20,20)","[13,13)","[1.2,1.2)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,310.00,330.00
1825230,柳林县,4号焦煤,焦煤,原煤,炼焦煤,"[15,18)","[19,21)","[0.4,0.6)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,455.00,475.00
1825232,孝义市,焦煤,焦煤,原煤,炼焦煤,"[23,30)","[17,19)","[1.5,1.5)",,"[80,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,375.00,395.00
1825233,孝义市,焦煤,焦煤,原煤,炼焦煤,"[16,23)","[24,24)","[0.8,0.8)",,"[60,60)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,330.00,350.00
1825234,兴县,气煤,气煤,原煤,炼焦煤,"[20,28)","[35,40)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,255.00,275.00
1825235,离石区,焦煤,焦煤,原煤,炼焦煤,"[16,20)","[18,21)","[0.5,0.7)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,335.00,355.00
1825277,朔州市,气煤,气煤,原煤,炼焦煤,"[21,27)","[30,38)","[0.8,1)","[4800,5300)","[32,32)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,210.00,230.00
1825279,怀仁县,气煤,气煤,原煤,炼焦煤,"[28,28)","[32,34)","[1,1)","[4800,5300)","[35,35)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,200.00,220.00
1825280,平鲁区,气煤,气煤,原煤,炼焦煤,"[21,27)","[35,37)","[0.8,1)","[4800,5300)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,215.00,235.00
1825281,右玉县,气煤,气煤,原煤,炼焦煤,"[18,20)","[36,38)","[1.1,1.5)","[5500,6000)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,260.00,280.00
1825282,山阴县,气煤,气煤,原煤,炼焦煤,"[16,18)","[36,38)","[1.2,1.3)","[5800,6300)","[25,25)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,330.00,350.00
1825283,河曲县,长焰煤,一般烟煤,原煤,动力煤,"[20,25)","[37,39)","[1.2,1.8)","[6100,6100)","[15,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,250.00,260.00
1825284,保德县,气煤,气煤,原煤,炼焦煤,"[20,25)","[31,35)","[1,1.2)","[6100,6100)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,285.00,295.00
1825285,宁武县,气煤,气煤,原煤,炼焦煤,"[16,24)","[32,36)","[1.8,1.8)","[5300,5300)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,230.00,250.00
1825286,宁武县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,18)","[30,36)","[1,1.5)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,410.00,430.00
1825287,静乐县,气煤,气煤,原煤,炼焦煤,"[18,23)","[32,38)","[1.5,1.5)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,245.00,265.00
1825288,古交市,8号焦煤,焦煤,原煤,炼焦煤,"[25,25)","[16,22)","[1.3,1.3)",,"[60,65)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,465.00,485.00
1825289,古交市,2号焦煤,焦煤,原煤,炼焦煤,"[20,23)","[20,26)","[0.9,0.9)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,525.00,545.00
1825290,灵石县,2号肥煤,肥煤,原煤,炼焦煤,"[15,17)","[30,36)","[0.6,0.6)",,"[90,95)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,420.00,440.00
1825448,乌鲁木齐市,长焰煤,长焰煤,原煤,动力煤,"[18,20)","[44.8,44.8)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/16,160.00,180.00
1826062,霍州市,肥煤,肥煤,原煤,炼焦煤,"[17,21)","[28,32)","[1.2,1.4)",,"[85,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,310.00,330.00
1826063,翼城县,贫煤,贫煤,原煤,动力煤,"[15,23)","[11,14)","[0.8,1)","[6000,6000)","[3,5)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,350.00,370.00
1826064,洪洞县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[17,17)","[30,30)","[0.5,0.5)",,"[70,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,325.00,340.00
1826065,洪洞县,肥煤,肥煤,原煤,炼焦煤,"[14,18)","[29,33)","[1,1.2)",,"[85,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,320.00,345.00
1826068,蒲县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,20)","[34,36)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,330.00,350.00
1826069,蒲县,肥煤,肥煤,原煤,炼焦煤,"[15,19)","[27,36)","[0.5,0.5)",,"[90,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,320.00,350.00
1826073,河津市,瘦煤,瘦煤,原煤,炼焦煤,"[12,12)","[17,17)","[0.8,0.8)",,"[50,60)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,680.00,685.00
1826074,平陆县,瘦煤,瘦煤,原煤,炼焦煤,"[26,26)","[18,18)","[1.8,2)","[4600,4600)","[35,35)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,345.00,370.00
1826078,盂县,贫煤,贫煤,原煤,动力煤,"[20,23)","[11,13)","[0.5,0.7)","[5800,5800)","[10,10)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,360.00,380.00
1826079,平定县,贫煤,贫煤,原煤,动力煤,"[18,20)","[10,13)","[1,1)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,350.00,360.00
1826081,潞城市,贫煤,贫煤,原煤,动力煤,"[17,17)","[14,14)","[2,2)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,320.00,330.00
1826082,长治市,瘦煤,瘦煤,原煤,炼焦煤,"[23,23)","[16.92,16.92)","[0.3,0.3)","[5300,5800)","[18,18)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,365.00,385.00
1826083,长治市,瘦煤,瘦煤,原煤,炼焦煤,"[17,17)","[11,14)","[2,2)","[5800,5800)","[38,38)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,350.00,370.00
1826084,屯留县,贫瘦煤,贫瘦煤,原煤,动力煤,"[14,18)","[14,17)","[0.35,0.35)","[5500,6000)","[18,18)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,355.00,375.00
1826085,长治郊区,瘦煤,瘦煤,原煤,炼焦煤,"[22,22)","[16,16)","[0.3,0.3)","[5500,5500)","[30,30)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,360.00,390.00
1826086,襄垣县,瘦煤,瘦煤,原煤,炼焦煤,"[18,20)","[13,18)","[0.6,0.6)","[5800,5800)","[30,30)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,365.00,390.00
1826087,沁源县,焦煤,焦煤,原煤,炼焦煤,"[21,23)","[17,19)","[0.5,0.5)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,415.00,435.00
1826088,沁源县,瘦煤,瘦煤,原煤,炼焦煤,"[15,15)","[16,16)","[0.49,0.49)","[6500,7000)","[30,30)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,360.00,370.00
1826117,平遥县,焦煤,焦煤,原煤,炼焦煤,"[21,21)","[22,22)","[2.1,2.1)",,"[70,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,365.00,380.00
1826118,和顺县,贫煤,贫煤,原煤,动力煤,"[18,18)","[13,13)","[1.8,1.8)","[5800,5800)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,275.00,295.00
1826119,介休市,瘦煤,瘦煤,原煤,炼焦煤,"[27,27)","[18,18)","[2.2,2.2)","[5300,5300)","[5,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,305.00,315.00
1826121,榆次区,贫煤,贫煤,原煤,动力煤,"[20,20)","[13,13)","[1.2,1.2)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,310.00,330.00
1826122,柳林县,4号焦煤,焦煤,原煤,炼焦煤,"[15,18)","[19,21)","[0.4,0.6)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,445.00,465.00
1826124,孝义市,焦煤,焦煤,原煤,炼焦煤,"[23,30)","[17,19)","[1.5,1.5)",,"[80,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,355.00,375.00
1826125,孝义市,焦煤,焦煤,原煤,炼焦煤,"[16,23)","[24,24)","[0.8,0.8)",,"[60,60)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,310.00,330.00
1826126,兴县,气煤,气煤,原煤,炼焦煤,"[20,28)","[35,40)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,235.00,255.00
1826127,离石区,焦煤,焦煤,原煤,炼焦煤,"[16,20)","[18,21)","[0.5,0.7)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,315.00,335.00
1826129,霍州市,肥煤,肥煤,原煤,炼焦煤,"[17,21)","[28,32)","[1.2,1.4)",,"[85,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,290.00,310.00
1826130,翼城县,贫煤,贫煤,原煤,动力煤,"[15,23)","[11,14)","[0.8,1)","[6000,6000)","[3,5)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,350.00,370.00
1826131,洪洞县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[17,17)","[30,30)","[0.5,0.5)",,"[70,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,305.00,320.00
1826132,洪洞县,肥煤,肥煤,原煤,炼焦煤,"[14,18)","[29,33)","[1,1.2)",,"[85,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,300.00,325.00
1826135,蒲县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,20)","[34,36)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,310.00,330.00
1826136,蒲县,肥煤,肥煤,原煤,炼焦煤,"[15,19)","[27,36)","[0.5,0.5)",,"[90,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,300.00,330.00
1826281,乌鲁木齐市,长焰煤,长焰煤,原煤,动力煤,"[18,20)","[44.8,44.8)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,160.00,180.00
1827115,昭通市,电煤,一般烟煤,原煤,动力煤,"[21,21)","[28,28)","[1.8,2)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,470.00,490.00
1827119,重庆市,电煤,一般烟煤,原煤,动力煤,"[30,30)","[30,30)","[2.8,3)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,335.00,355.00
1827253,山阴县,气煤,气煤,原煤,炼焦煤,"[16,18)","[36,38)","[1.2,1.3)","[5800,6300)","[25,25)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/20,310.00,350.00
1827254,河曲县,长焰煤,一般烟煤,原煤,动力煤,"[20,25)","[37,39)","[1.2,1.8)","[6100,6100)","[15,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/20,240.00,250.00
1827255,保德县,气煤,气煤,原煤,炼焦煤,"[20,25)","[31,35)","[1,1.2)","[6100,6100)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/20,265.00,280.00
1827256,宁武县,气煤,气煤,原煤,炼焦煤,"[16,24)","[32,36)","[1.8,1.8)","[5300,5300)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/20,200.00,220.00
1827257,宁武县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,18)","[30,36)","[1,1.5)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/20,380.00,400.00
1828071,宜宾市,烟煤,一般烟煤,原煤,动力煤,"[21,31)","[17,17)","[1.5,1.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,400.00,420.00
1828082,乌鲁木齐市,长焰煤,长焰煤,原煤,动力煤,"[18,20)","[44.8,44.8)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,160.00,180.00
1828091,昭通市,电煤,一般烟煤,原煤,动力煤,"[21,21)","[28,28)","[1.8,2)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,470.00,490.00
1828095,重庆市,电煤,一般烟煤,原煤,动力煤,"[30,30)","[30,30)","[2.8,3)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,335.00,355.00
1828720,张家口市,烟煤,一般烟煤,原煤,动力煤,"[23,25)","[16.4,16.4)","[0.8,0.8)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/16,305.00,320.00
1828769,大同市,弱粘煤,弱黏煤,原煤,动力煤,"[10,16)","[28,32)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,345.00,355.00
1828770,大同南郊,弱粘煤,弱黏煤,原煤,动力煤,"[10,16)","[28,32)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,310.00,320.00
1828771,大同矿区,弱粘煤,弱黏煤,原煤,动力煤,"[15,15)","[34,34)","[0.6,0.6)","[5800,5800)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,325.00,335.00
1828772,左云县,弱粘煤,弱黏煤,原煤,动力煤,"[12,13)","[36,37)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,330.00,350.00
1828773,新荣区,弱粘煤,弱黏煤,原煤,动力煤,"[17,18)","[28,32)","[0.8,1)","[5700,5700)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,325.00,335.00
1828774,浑源县,长焰煤,一般烟煤,原煤,动力煤,"[19,19)","[30,45)","[0.8,0.8)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,320.00,330.00
1828775,朔州市,气煤,气煤,原煤,炼焦煤,"[21,27)","[30,38)","[0.8,1)","[4800,5300)","[32,32)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,210.00,230.00
1828777,怀仁县,气煤,气煤,原煤,炼焦煤,"[28,28)","[32,34)","[1,1)","[4800,5300)","[35,35)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,200.00,220.00
1828778,平鲁区,气煤,气煤,原煤,炼焦煤,"[21,27)","[35,37)","[0.8,1)","[4800,5300)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,215.00,235.00
1828779,右玉县,气煤,气煤,原煤,炼焦煤,"[18,20)","[36,38)","[1.1,1.5)","[5500,6000)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,260.00,280.00
1828780,山阴县,气煤,气煤,原煤,炼焦煤,"[16,18)","[36,38)","[1.2,1.3)","[5800,6300)","[25,25)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,330.00,350.00
1828781,河曲县,长焰煤,一般烟煤,原煤,动力煤,"[20,25)","[37,39)","[1.2,1.8)","[6100,6100)","[15,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,250.00,260.00
1828782,保德县,气煤,气煤,原煤,炼焦煤,"[20,25)","[31,35)","[1,1.2)","[6100,6100)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,285.00,295.00
1828783,宁武县,气煤,气煤,原煤,炼焦煤,"[16,24)","[32,36)","[1.8,1.8)","[5300,5300)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,230.00,250.00
1828784,宁武县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,18)","[30,36)","[1,1.5)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,410.00,430.00
1828785,静乐县,气煤,气煤,原煤,炼焦煤,"[18,23)","[32,38)","[1.5,1.5)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,245.00,265.00
1828786,古交市,8号焦煤,焦煤,原煤,炼焦煤,"[25,25)","[16,22)","[1.3,1.3)",,"[60,65)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,455.00,475.00
1828928,巫山县,无烟煤,无烟煤,原煤,化工用煤,"[20,20)","[7,7)","[2.8,3)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,420.00,430.00
1829440,华亭县,长焰煤,长焰煤,原煤,动力煤,"[13,19)","[29,36)","[0.4,0.6)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/27,340.00,350.00
1829544,静乐县,气煤,气煤,原煤,炼焦煤,"[18,23)","[32,38)","[1.5,1.5)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,245.00,265.00
1829545,古交市,8号焦煤,焦煤,原煤,炼焦煤,"[25,25)","[16,22)","[1.3,1.3)",,"[60,65)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,425.00,445.00
1829546,古交市,2号焦煤,焦煤,原煤,炼焦煤,"[20,23)","[20,26)","[0.9,0.9)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,485.00,500.00
1829547,灵石县,2号肥煤,肥煤,原煤,炼焦煤,"[15,17)","[30,36)","[0.6,0.6)",,"[90,95)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,410.00,430.00
1829549,平遥县,焦煤,焦煤,原煤,炼焦煤,"[21,21)","[22,22)","[2.1,2.1)",,"[70,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,345.00,360.00
1829550,和顺县,贫煤,贫煤,原煤,动力煤,"[18,18)","[13,13)","[1.8,1.8)","[5800,5800)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,275.00,295.00
1829551,介休市,瘦煤,瘦煤,原煤,炼焦煤,"[27,27)","[18,18)","[2.2,2.2)","[5300,5300)","[5,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,295.00,305.00
1829553,榆次区,贫煤,贫煤,原煤,动力煤,"[20,20)","[13,13)","[1.2,1.2)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,310.00,330.00
1829554,柳林县,4号焦煤,焦煤,原煤,炼焦煤,"[15,18)","[19,21)","[0.4,0.6)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,445.00,465.00
1829556,孝义市,焦煤,焦煤,原煤,炼焦煤,"[23,30)","[17,19)","[1.5,1.5)",,"[80,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,355.00,375.00
1829557,孝义市,焦煤,焦煤,原煤,炼焦煤,"[16,23)","[24,24)","[0.8,0.8)",,"[60,60)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,310.00,330.00
1829558,兴县,气煤,气煤,原煤,炼焦煤,"[20,28)","[35,40)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,235.00,255.00
1829559,离石区,焦煤,焦煤,原煤,炼焦煤,"[16,20)","[18,21)","[0.5,0.7)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,315.00,335.00
1829561,霍州市,肥煤,肥煤,原煤,炼焦煤,"[17,21)","[28,32)","[1.2,1.4)",,"[85,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,290.00,310.00
1829562,翼城县,贫煤,贫煤,原煤,动力煤,"[15,23)","[11,14)","[0.8,1)","[6000,6000)","[3,5)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,350.00,370.00
1829600,贵阳市,无烟煤,无烟煤,原煤,化工用煤,"[30,30)","[8,10)","[3,3)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/20,450.00,470.00
1829639,东胜区,原煤,一般烟煤,原煤,动力煤,"[20,20)","[33,36)","[0.5,0.8)","[5200,5200)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/7,165.00,180.00
1830536,兴县,气煤,气煤,原煤,炼焦煤,"[20,28)","[35,40)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/13,235.00,255.00
1830537,离石区,焦煤,焦煤,原煤,炼焦煤,"[16,20)","[18,21)","[0.5,0.7)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/13,305.00,325.00
1830539,霍州市,肥煤,肥煤,原煤,炼焦煤,"[17,21)","[28,32)","[1.2,1.4)",,"[85,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/13,270.00,290.00
1830540,翼城县,贫煤,贫煤,原煤,动力煤,"[15,23)","[11,14)","[0.8,1)","[6000,6000)","[3,5)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/13,350.00,370.00
1830541,洪洞县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[17,17)","[30,30)","[0.5,0.5)",,"[70,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/13,285.00,300.00
1830542,洪洞县,肥煤,肥煤,原煤,炼焦煤,"[14,18)","[29,33)","[1,1.2)",,"[85,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/13,290.00,315.00
1830545,蒲县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,20)","[34,36)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/13,290.00,310.00
1830546,蒲县,肥煤,肥煤,原煤,炼焦煤,"[15,19)","[27,36)","[0.5,0.5)",,"[90,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/13,280.00,310.00
1830550,河津市,瘦煤,瘦煤,原煤,炼焦煤,"[12,12)","[17,17)","[0.8,0.8)",,"[50,60)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/13,650.00,655.00
1830551,平陆县,瘦煤,瘦煤,原煤,炼焦煤,"[26,26)","[18,18)","[1.8,2)","[4600,4600)","[35,35)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/13,340.00,365.00
