HTTP_SYSTEM_ERROR,activeThreads,clients,cpu,fileDescriptors,free_disk_space,gc,http2xxNum,http4xxNum,http5xxNum,httpHitsRate,httpMeanTimes,httpSessions,httpSessionsMeanAge,httpSystemErrors,http_Cpu_Time_Sum,http_Error_Hits,http_Gobal_Hits,loadedClassesCount,runningThreads,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesSent,usedConnections,usedMemory,usedNonHeapMemory,usedPhysicalMemorySize
4,3,24,3,75,24218900000,0,56535,8,4256,407,95,1382,14,0,3,3854,56543,8274,8,0.21,29,3,8186510,5,114362000,60787700,1539020000
4,1,27,3,77,24218200000,0,56942,8,4256,394,393,1385,14,0.253807,3,3858,56950,8274,7,0.17,29,1,8350570,5,118079000,60797500,1539680000
4,2,25,4,115,24217500000,0,57336,8,4257,426,247,1411,14,0,3,3853,57344,8275,7,0.16,29,2,8332780,5,124167000,60815600,1540530000
4,1,25,4,73,24216800000,0,57762,8,4257,407,200,1425,14,0,3,3804,57770,8275,7,0.23,29,1,8159760,5,105387000,60817200,1541200000
4,3,28,4,80,24215900000,0,58169,8,4257,389,272,1458,14,0,3,3807,58177,8275,7,0.35,29,3,8351290,5,109858000,60819800,1542530000
4,3,24,4,77,24215000000,0,58558,8,4257,358,561,1466,14,0.558659,3,3800,58566,8275,7,0.29,29,4,8349710,5,125342000,60826200,1543330000
4,1,24,3,74,24214500000,0,58916,8,4259,398,162,1506,14,0,3,3809,58924,8275,7,0.24,29,1,8339400,5,93852700,60831400,1543670000
4,1,25,3,75,24214000000,0,59314,8,4259,401,164,1493,14,0,3,3815,59322,8276,7,0.09,29,1,8239000,5,101780000,60838500,1544340000
4,0,21,8,111,24213100000,0,59715,8,4259,405,254,1503,14,0.246914,3,3830,59723,8280,7,0.27,29,0,8374710,5,105098000,61461200,1546570000
4,2,24,4,110,24212200000,0,60120,8,4260,427,103,1543,14,0,3,3824,60128,8280,7,0.23,29,2,8251810,5,128654000,61578400,1549980000
4,3,23,4,78,24211200000,0,60547,8,4260,378,329,1599,14,0.529101,3,3834,60555,8280,7,0.09,29,3,8268370,5,125623000,61607500,1551340000
4,1,21,3,72,24210500000,0,60925,8,4262,400,197,1608,14,0,3,3826,60933,8280,7,0.14,29,1,8358730,5,105989000,61617300,1554100000
4,2,21,4,72,24209800000,0,61325,8,4262,465,79,1612,15,0,3,3827,61333,8280,8,0.23,29,2,8319280,5,134235000,61617700,1554780000
4,3,26,3,82,24209200000,0,61790,8,4262,419,245,1623,15,0,3,3829,61798,8280,7,0.16,29,3,8367690,7,114411000,61617700,1555870000
4,2,26,5,115,24208100000,0,62209,8,4262,397,464,1624,15,0.251889,3,3830,62217,8281,7,0.06,29,3,8393200,7,129937000,61621100,1559120000
4,1,31,4,124,24207200000,0,62606,8,4263,389,477,1588,14,0.257069,3,3837,62614,8281,7,0.19,29,1,8467270,8,133228000,61686300,1561760000
4,6,31,3,86,24206300000,0,62995,8,4264,330,606,1617,14,0.30303,3,3843,63003,8281,7,0.48,29,6,8003830,8,117424000,61689400,1563420000
4,5,36,3,91,24205600000,0,63325,8,4265,358,614,1632,14,0.27933,3,3849,63333,8281,7,0.29,30,5,8597500,8,133694000,61690100,1565300000
4,4,36,4,87,24204600000,0,63683,8,4266,362,771,1662,14,0.552486,3,3833,63691,8281,7,0.35,30,4,8392450,8,83709500,61697300,1571200000
4,4,41,4,91,24203400000,0,64045,8,4268,372,424,1681,13,0,3,3830,64053,8281,7,0.31,30,4,8370970,8,83954000,61765300,1575020000
4,3,41,3,91,24202600000,0,64417,8,4268,377,571,1726,13,0.530504,3,3843,64425,8281,7,0.31,30,5,8085450,8,83447200,61777200,1577760000
4,8,46,3,92,24201800000,0,64794,8,4270,406,510,1743,14,0.246305,3,3834,64802,8281,7,0.15,30,9,8497530,8,81305600,61778300,1579340000
4,5,46,3,83,24201200000,0,65200,8,4271,395,798,1744,14,0.759494,3,3839,65208,8281,7,0.13,31,6,8291910,7,88673000,61822300,1579770000
4,6,51,6,102,24200300000,0,65595,8,4274,411,926,1753,14,0.243309,3,3839,65603,8281,7,0.2,31,8,8414220,8,118253000,61988500,1582010000
4,4,51,3,131,24199400000,0,66006,8,4275,411,371,1780,14,0.486618,3,3836,66014,8282,7,0.11,31,4,8492210,8,89552400,61996900,1582570000
4,7,56,3,130,24198600000,0,66417,8,4277,365,503,1762,14,0.821918,3,3826,66425,8282,7,0.19,31,8,8274580,8,104056000,62000700,1583960000
4,5,56,3,90,24197800000,0,66782,8,4280,355,1197,1795,15,1.40845,3,3823,66790,8282,7,0.17,32,5,8622110,5,126645000,62003300,1585470000
4,9,61,3,98,24197000000,0,67137,8,4285,382,697,1782,15,0.52356,3,3835,67145,8282,7,0.18,33,10,8200460,6,83385000,62006600,1586480000
4,7,61,3,92,24196400000,0,67519,8,4287,391,806,1763,15,0.511509,3,3792,67527,8282,7,0.07,33,8,8482190,6,110591000,62007400,1587150000
4,5,66,3,97,24195500000,0,67910,8,4289,394,1217,1756,15,1.26904,3,3805,67918,8282,7,0.02,33,6,8631360,6,96975100,62011600,1588230000
