load,cpu,memory,java,sshd,dumpcap,top,flush-253:0,khugepaged,kswapd0,metricbeat,node_exporter,prometheus,python,tshark,maincpu,main,vim,java,sshd,dumpcap,top,flush-253:0,khugepaged,kswapd0,metricbeat,node_exporter,prometheus,python,tshark,maincpu,main,vim
0.491666667,0.382033347,0.453783328,0.097125,0,2.50E-04,8.33E-04,4.17E-05,0,0,0.007125,5.00E-04,0.003458333,0.021454167,0.004416667,0,0,0,0.286183335,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.031099999,0,0,0
0.412499999,0.265516674,0.453850006,0.104754166,0,2.50E-04,0.001041667,0,0,0,0.007333333,5.83E-04,0.013579167,0.016458334,0.003,0,0,0,0.286166668,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100283332,0.0036,0.031099999,0,0,0
0.248750001,0.141633352,0.453900004,0.103454166,0,2.08E-04,0.001,4.17E-05,0,0,0.007208333,5.00E-04,0.0035,0.0204125,0.003875,0,0,0,0.286183335,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031099999,0,0,0
0.094166665,0.145050009,0.453916674,0.102504166,0,2.08E-04,9.58E-04,0,0,0,0.007208333,5.42E-04,0.013070833,0.016545833,0.003,0,0,0,0.286150002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031099999,0,0,0
0.047916666,0.144383351,0.453966667,0.105358333,0,2.50E-04,0.001041667,0,0,0,0.007208333,5.42E-04,0.003416667,0.021245833,0.004495833,0,0,0,0.286166668,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031149999,0,0,0
0.221249999,0.273116658,0.454033335,0.097995834,0,2.08E-04,9.17E-04,4.17E-05,0,0,0.007291667,5.00E-04,0.0127875,0.019083334,0.003958333,0,0,0,0.286150002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031199999,0,0,0
0.118333333,0.135850012,0.454050004,0.100795833,0,2.08E-04,9.58E-04,0,0,0,0.007208333,5.42E-04,0.003875,0.0180875,0.003375,0,0,0,0.286150002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100249998,0.0036,0.031199999,0,0,0
0.04875,0.150466661,0.453966667,0.102575001,0,2.50E-04,0.001,4.17E-05,0,0,0.00725,5.42E-04,0.012879166,0.0202,0.003958333,0,0,0,0.286133336,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100283332,0.0036,0.031216666,0,0,0
0.030416667,0.165800005,0.454016666,0.1015,0,2.08E-04,9.58E-04,0,0,0,0.007125,5.00E-04,0.003458333,0.016,0.002875,0,0,0,0.286150004,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031300001,0,0,0
0.255833328,0.270766661,0.454050004,0.099754167,0,2.08E-04,7.92E-04,4.17E-05,0,0,0.007208333,5.42E-04,0.013579167,0.020833334,0.004333333,0,0,0,0.286233338,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031300001,0,0,0
0.150416667,0.141316662,0.454150006,0.102458334,0,2.50E-04,9.17E-04,0,0,0,0.007166667,5.00E-04,0.003458333,0.0215375,0.004291667,0,0,0,0.286283337,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031300001,0,0,0
0.064583333,0.145216674,0.4542,0.103375001,0,2.08E-04,0.001041667,4.17E-05,0,0,0.007208333,5.00E-04,0.0130875,0.016041667,0.002958333,0,0,0,0.286250004,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.03135,0,0,0
0.04,0.169033339,0.454233329,0.096916667,0,5.42E-04,9.58E-04,0,0,0,0.007208333,5.42E-04,0.003416667,0.048658334,0.009166667,0,0,0,0.286250004,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031399999,0,0,0
0.02375,0.135950009,0.454299986,0.09975,0,2.08E-04,0.001,4.17E-05,0,0,0.0071625,4.17E-04,0.008745833,0.015083333,0.002708333,0,0,0,0.286300003,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031399999,0,0,0
0.048333333,0.139066666,0.454316661,0.099375001,0,2.50E-04,0.001,0,0,0,0.007291667,4.58E-04,0.003458333,0.0220375,0.004495833,0,0,0,0.286300003,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.03145,0,0,0
0.030833334,0.148833325,0.454366664,0.102162499,0,2.08E-04,0.001,4.17E-05,0,0,0.007083333,5.83E-04,0.01275,0.020416667,0.004333333,0,0,0,0.286300003,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031500001,0,0,0
0.065416666,0.13896666,0.454383334,0.103166667,0,2.08E-04,9.58E-04,4.17E-05,0,0,0.007125,5.00E-04,0.003708333,0.018370833,0.003375,0,0,0,0.286300003,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031500001,0,0,0
0.035833334,0.14320001,0.454416667,0.096745833,0,2.50E-04,9.63E-04,0,0,0,0.00675,4.58E-04,0.012433333,0.0205625,0.004004167,0,0,0,0.286300003,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031500001,0,0,0
0.033333333,0.139100005,0.454466661,0.10295,0,2.50E-04,0.001,4.17E-05,0,0,0.007291667,4.58E-04,0.0035,0.019345833,0.0035875,0,0,0,0.286300003,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031599998,0,0,0
0.028333334,0.155416667,0.454466661,0.104,0,2.50E-04,0.001,0,0,0,0.007291667,5.42E-04,0.013916667,0.022404166,0.004620833,0,0,0,0.286300003,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031599998,0,0,0
0.030833333,0.148766667,0.454533329,0.104549999,0,2.50E-04,0.001041667,4.17E-05,0,0,0.007208333,5.00E-04,0.003458333,0.0255375,0.005125,0,0,0,0.286300003,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031599998,0,0,0
0.03375,0.147866656,0.454616666,0.1022,0,2.50E-04,0.001,0,4.17E-05,0,0.007208333,5.00E-04,0.0132875,0.018995833,0.003416667,0,0,0,0.286300003,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.031683333,0,0,0
0.197916669,0.264066661,0.454699993,0.097595833,0,2.08E-04,7.08E-04,4.17E-05,0,0,0.007291667,5.00E-04,0.0035,0.022079167,0.004291667,0,0,0,0.286400005,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0317,0,0,0
0.166666667,0.145449996,0.45465,0.1032125,0,2.50E-04,0.001041667,0,0,0,0.007291667,5.42E-04,0.013545833,0.016166667,0.002958333,0,0,0,0.286300003,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0317,0,0,0
0.279166669,0.321299997,0.454699993,0.100116666,0,2.08E-04,9.17E-04,4.17E-05,0,0,0.007166667,5.00E-04,0.003458333,0.0235375,0.00475,0,0,0,0.286300003,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.031716667,0,0,0
0.261666668,0.165250003,0.45478334,0.108983333,0,3.33E-04,9.58E-04,0,0,4.17E-05,0.00725,5.42E-04,0.012133333,0.028375,0.005791667,0,0,0,0.286383338,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.031800002,0,0,0
0.130416668,0.135166675,0.454833339,0.100283333,0,2.08E-04,0.001041667,4.17E-05,0,0,0.00725,5.00E-04,0.003833333,0.018291667,0.003375,0,0,0,0.286500006,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.031800002,0,0,0
0.07,0.144333333,0.454816674,0.0997,0,2.50E-04,0.001,0,0,0,0.0065375,5.42E-04,0.011795833,0.020420833,0.004041667,0,0,0,0.286416671,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.031800002,0,0,0
0.03125,0.140083343,0.454750001,0.103841666,0,2.08E-04,0.001,4.17E-05,9.58E-04,0,0.007291667,5.00E-04,0.003458333,0.018429167,0.003416667,0,0,0,0.286466672,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.0319,0,0,0
0.022916667,0.150050004,0.45478334,0.096479167,0,2.50E-04,9.58E-04,0,0,0,0.007254167,5.00E-04,0.012104167,0.026079166,0.005583333,0,0,0,0.286500006,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.0319,0,0,0
0.054166668,0.244900008,0.454850003,0.102541667,0,3.33E-04,1.00E-03,4.17E-05,0,0,0.00725,5.00E-04,0.003458333,0.028504167,0.00625,0,0,0,0.286450004,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.031966668,0,0,0
0.185416669,0.174966673,0.454966674,0.101125001,0,2.08E-04,0.001,0,0,0,0.00725,5.42E-04,0.013241666,0.01625,0.003083333,0,0,0,0.286483339,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100249998,0.0036,0.032000002,0,0,0
0.545416671,0.407100006,0.455000008,0.091295834,0,2.92E-04,7.08E-04,4.17E-05,0,0,0.007208333,5.42E-04,0.003458333,0.0241625,0.004708333,0,0,0,0.286400005,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032000002,0,0,0
0.427083333,0.1517,0.455016678,0.103966666,0,2.50E-04,0.001,0,0,0,0.007208333,4.58E-04,0.013216666,0.020208333,0.00375,0,0,0,0.286400005,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032000002,0,0,0
0.215833336,0.139966667,0.455149993,0.101,0,2.08E-04,0.001,4.17E-05,0,0,0.007291667,4.17E-04,0.003458333,0.021083333,0.004291667,0,0,0,0.286450005,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032066667,0,0,0
0.111249999,0.148783326,0.455283334,0.100295833,0,2.50E-04,9.58E-04,0,0,0,0.007375,5.42E-04,0.013362499,0.021416667,0.004375,0,0,0,0.286483339,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032099999,0,0,0
0.075,0.130983343,0.455149993,0.098079167,0,2.08E-04,0.001,0,0,0,0.007333333,4.58E-04,0.003791667,0.015291667,0.002791667,0,0,0,0.286416671,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100249998,0.0036,0.032099999,0,0,0
0.075416665,0.147116671,0.455216661,0.1020375,0,2.08E-04,0.001,4.17E-05,0,0,0.007125,5.42E-04,0.0125375,0.019125,0.00375,0,0,0,0.286450005,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100249998,0.0036,0.032133333,0,0,0
0.062916666,0.140066673,0.455266664,0.105125,0,2.08E-04,0.001,0,0,0,0.00725,5.00E-04,0.0035,0.01825,0.003375,0,0,0,0.286500006,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032200001,0,0,0
0.158750001,0.280466656,0.455233326,0.102412501,0,2.92E-04,7.92E-04,4.17E-05,0,0,0.007333333,5.00E-04,0.013341666,0.0214125,0.0045,0,0,0,0.286450005,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.032200001,0,0,0
0.259166665,0.219333341,0.455316668,0.104662501,0,2.08E-04,0.001,0,0,0,0.007416667,5.42E-04,0.0035,0.021866667,0.004541667,0,0,0,0.286450005,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.032200001,0,0,0
0.190000001,0.144483338,0.455316668,0.104412501,0,2.08E-04,9.17E-04,4.17E-05,0,0,0.00725,4.17E-04,0.0128875,0.015041667,0.002833333,0,0,0,0.286433338,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100249998,0.0036,0.032266666,0,0,0
0.083333333,0.14321666,0.455333332,0.105716666,0,2.08E-04,9.96E-04,0,0,0,0.006625,5.42E-04,0.003458333,0.020983333,0.004045833,0,0,0,0.286400005,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032299999,0,0,0
0.084166666,0.14683334,0.455399995,0.107062501,0,2.50E-04,0.001041667,4.17E-05,0,0,0.007333333,5.00E-04,0.0112875,0.015579167,0.002833333,0,0,0,0.286450005,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032299999,0,0,0
0.065416668,0.147616665,0.45541666,0.107762501,0,2.08E-04,1.00E-03,0,0,0,0.007291667,5.42E-04,0.0035,0.021875,0.004454167,0,0,0,0.286466669,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032299999,0,0,0
0.041666667,0.151550005,0.455449998,0.103679167,0,2.08E-04,0.001,4.17E-05,0,0,0.007291667,5.00E-04,0.012545833,0.020829167,0.004291667,0,0,0,0.2866,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032400001,0,0,0
0.323333333,0.206350009,0.455533336,0.097170833,0,2.08E-04,7.08E-04,0,0,0,0.007166667,5.42E-04,0.003791667,0.018254167,0.003416667,0,0,0,0.2866,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032400001,0,0,0
0.36666667,0.14683333,0.455599993,0.099870833,0,2.92E-04,0.001,4.17E-05,0,0,0.007041667,5.00E-04,0.013416667,0.020291667,0.003958333,0,0,0,0.2866,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032400001,0,0,0
0.226249998,0.139666677,0.455583329,0.1044125,0,2.08E-04,0.001,0,0,0,0.00725,5.00E-04,0.003458333,0.018291667,0.003416667,0,0,0,0.2866,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032400001,0,0,0
0.217500001,0.150866667,0.455666671,0.101587501,0,2.50E-04,0.001,4.17E-05,0,0,0.007333333,5.42E-04,0.0129625,0.022379167,0.004583333,0,0,0,0.2866,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032483332,0,0,0
0.1825,0.145466665,0.455700005,0.102795833,0,2.92E-04,0.001041667,0,0,0,0.007208333,5.42E-04,0.003458333,0.0247,0.004916667,0,0,0,0.2866,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032499999,0,0,0
0.146666666,0.139183323,0.455683341,0.100987499,0,2.08E-04,0.001,4.17E-05,0,0,0.007291667,5.00E-04,0.009458334,0.016329167,0.003125,0,0,0,0.2866,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100249998,0.0036,0.032499999,0,0,0
0.159166669,0.154499998,0.455766668,0.107045833,0,2.92E-04,0.001,0,0,0,0.00725,5.42E-04,0.003458333,0.028504166,0.005333333,0,0,0,0.286649999,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.032600001,0,0,0
0.120833332,0.195766677,0.455783337,0.101995833,0,2.92E-04,0.001,4.17E-05,0,0,0.007166667,5.42E-04,0.0117875,0.021079167,0.003916667,0,0,0,0.2866,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100249998,0.0036,0.032600001,0,0,0
0.407916665,0.302916663,0.455783332,0.094870834,0,2.50E-04,0.001,0,0,0,0.00725,4.58E-04,0.003416667,0.021966667,0.004375,0,0,0,0.2866,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.032600001,0,0,0
0.256249999,0.150083333,0.455850005,0.103370833,0,2.08E-04,0.001,4.17E-05,0,0,0.007208333,5.00E-04,0.013104166,0.019375,0.004083333,0,0,0,0.286616667,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.032683332,0,0,0
0.181666667,0.137466659,0.455866675,0.1029125,0,2.08E-04,0.001,0,0,0,0.007333333,5.00E-04,0.00375,0.01775,0.003291667,0,0,0,0.286616667,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.032699998,0,0,0
0.183750001,0.154383341,0.455900013,0.1030375,0,2.92E-04,9.17E-04,4.17E-05,0,8.33E-05,0.007125,5.83E-04,0.0129625,0.023495833,0.004625,0,0,0,0.286683335,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.032699998,0,0,0
0.254166665,0.134383331,0.455916678,0.100916667,0,2.08E-04,9.58E-04,0,0,0,0.007041667,5.00E-04,0.0035,0.017583333,0.003125,0,0,0,0.286700002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.032699998,0,0,0
0.367083331,0.148016671,0.456,0.1007,0,2.08E-04,0.001,4.17E-05,0,0,0.007333333,5.42E-04,0.013166667,0.0190375,0.004041667,0,0,0,0.286700002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.032749999,0,0,0
0.368749996,0.142133315,0.456,0.103670833,0,2.50E-04,0.001,0,0,0,0.007291667,5.00E-04,0.0035,0.021125,0.00425,0,0,0,0.286700002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.0328,0,0,0
0.355833337,0.163150003,0.456016665,0.102175,0,2.08E-04,0.001041667,4.17E-05,0,0,0.00725,5.83E-04,0.012208334,0.0174625,0.003166667,0,0,0,0.286700002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100233331,0.0036,0.0328,0,0,0
0.28625,0.147299995,0.456049994,0.104845833,0,2.50E-04,1.00E-03,4.17E-05,0,0,0.007166667,5.00E-04,0.003458333,0.024466667,0.004791667,0,0,0,0.286700002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032850001,0,0,0
0.206666668,0.134066661,0.456133326,0.092995834,0,2.08E-04,0.001,0,0,0,0.007166667,5.42E-04,0.013125,0.015704167,0.003125,0,0,0,0.286700002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032900002,0,0,0
0.159166666,0.13926666,0.456149995,0.100316667,0,2.50E-04,0.001,0,0,0,0.00725,5.42E-04,0.0035,0.021166667,0.004375,0,0,0,0.286716668,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032900002,0,0,0
0.159583333,0.162699997,0.456149995,0.111300001,0,2.08E-04,9.58E-04,4.17E-05,0,2.08E-04,0.007375,4.58E-04,0.012754166,0.021841667,0.004541667,0,0,0,0.286933335,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.032916668,0,0,0
0.159583333,0.139616668,0.456133326,0.099325,0,2.50E-04,0.001041667,0,0,0,0.007333333,4.58E-04,0.00375,0.022375001,0.004416667,0,0,0,0.286683335,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033,0,0,0
0.177916668,0.14138334,0.456183334,0.0981,0,2.08E-04,9.17E-04,4.17E-05,0,0,0.0065,5.83E-04,0.013208333,0.018295834,0.003458333,0,0,0,0.286700002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033,0,0,0
0.229999999,0.162649989,0.456200004,0.0951125,0,2.08E-04,0.001,0,0,0,0.00725,5.00E-04,0.003541667,0.017658333,0.00325,0,0,0,0.286700002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033,0,0,0
0.492499997,0.171000004,0.456183334,0.096908333,0,2.50E-04,8.75E-04,4.17E-05,0,0,0.007125,5.42E-04,0.010583333,0.0202125,0.004291667,0,0,0,0.286700002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.033,0,0,0
0.477500002,0.237783333,0.456216668,0.101212501,0,2.50E-04,0.001,0,0,0,0.00725,5.42E-04,0.003541667,0.022954167,0.004708333,0,0,0,0.286700002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.033100002,0,0,0
0.30166666,0.140883336,0.456283326,0.099545834,0,2.50E-04,0.001,4.17E-05,0,0,0.007166667,4.17E-04,0.012091667,0.0162125,0.003083333,0,0,0,0.286700002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100199997,0.0036,0.033100002,0,0,0
0.180416666,0.162683328,0.456316665,0.102529167,0,4.17E-04,0.001041667,0,0,0,0.007333333,5.42E-04,0.003458333,0.038566666,0.007291667,0,0,0,0.286716668,1.00E-04,0.0016,1.00E-04,0,0,0,0.001283333,0.0015,0.100199997,0.0036,0.033100002,0,0,0
0.330000001,0.375999997,0.456333329,0.097725,0,2.50E-04,8.33E-04,4.17E-05,0,0,0.007416666,5.00E-04,0.012504167,0.017579167,0.003333333,0,0,0,0.286700002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100216664,0.0036,0.033199999,0,0,0
0.295416666,0.167950004,0.456333329,0.101920834,0,2.92E-04,0.001,0,0,0,0.007375,5.83E-04,0.003541667,0.027000001,0.00575,0,0,0,0.286700002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.033199999,0,0,0
0.15875,0.180116663,0.456550002,0.116604165,0,3.33E-04,9.17E-04,4.17E-05,0,0,0.007375,4.58E-04,0.012716667,0.0323875,0.007875,0,0,0,0.286866669,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.033216666,0,0,0
0.09875,0.137083322,0.457266668,0.101616667,0,2.50E-04,9.58E-04,0,0,0,0.007125,5.00E-04,0.003791667,0.018954167,0.003583333,0,0,0,0.287716671,1.00E-04,0.0016,1.00E-04,0,0,0,0.00125,0.0015,0.100299999,0.0036,0.033300001,0,0,0
0.054583333,0.150316666,0.457450002,0.101004166,0,2.50E-04,0.001,4.17E-05,0,0,0.007333333,5.00E-04,0.012245834,0.022329167,0.004375,0,0,0,0.287866669,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033300001,0,0,0
0.055833333,0.13803334,0.457600007,0.104383334,0,2.08E-04,0.001,0,0,0,0.007166667,5.42E-04,0.003458333,0.017629167,0.00325,0,0,0,0.288000002,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033316668,0,0,0
0.092500001,0.159683317,0.459233339,0.112166667,0,2.50E-04,0.001041667,4.17E-05,0,0,0.007208333,5.00E-04,0.011875,0.0205,0.00425,0,0,0,0.28961667,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033399999,0,0,0
0.107916666,0.156799992,0.459616666,0.095929167,0,2.50E-04,0.001,0,0,0,0.007333333,5.42E-04,0.003541667,0.023879166,0.004958333,0,0,0,0.289900004,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033399999,0,0,0
0.303333338,0.282066668,0.459649995,0.094991666,0,2.50E-04,7.08E-04,0,0,0,0.007208333,5.42E-04,0.012595833,0.016879166,0.003166667,0,0,0,0.289950003,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100283332,0.0036,0.033416666,0,0,0
0.208333333,0.140133341,0.459799995,0.103620834,0,2.08E-04,0.001,4.17E-05,0,0,0.007208333,5.00E-04,0.003541667,0.019375,0.003583333,0,0,0,0.290066667,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033500001,0,0,0
0.256249999,0.26941667,0.459849998,0.098858334,0,2.08E-04,0.001,0,0,0,0.007208333,5.42E-04,0.012270833,0.016666667,0.003041667,0,0,0,0.2901,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033500001,0,0,0
0.124166667,0.14988333,0.459916666,0.105204168,0,2.92E-04,0.001041667,4.17E-05,0,0,0.007333333,4.58E-04,0.003375,0.02625,0.005416667,0,0,0,0.290133334,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033500001,0,0,0
0.066249999,0.150366674,0.459883332,0.100958334,0,2.08E-04,9.58E-04,0,0,0,0.007166667,5.83E-04,0.01225,0.022079167,0.00475,0,0,0,0.290016672,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033599999,0,0,0
0.179166666,0.248400003,0.459766661,0.101408333,0,2.50E-04,0.001,4.17E-05,0,0,0.00675,5.00E-04,0.00375,0.021508333,0.004291667,0,0,0,0.289966672,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.003583333,0.033599999,0,0,0
0.150416665,0.136299988,0.459766666,0.098908334,0,2.50E-04,0.001,0,0,0,0.007208333,5.42E-04,0.0105,0.018579167,0.003458333,0,0,0,0.289900004,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033599999,0,0,0
0.060416667,0.142699997,0.459849998,0.103170834,0,2.50E-04,0.001,4.17E-05,0,0,0.00725,5.00E-04,0.005375,0.0172125,0.003208333,0,0,0,0.289900004,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033616666,0,0,0
0.029166667,0.144516677,0.459883327,0.103883333,0,2.08E-04,0.001,0,0,0,0.007166667,5.83E-04,0.003458333,0.0227125,0.004708333,0,0,0,0.289900004,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100216664,0.0036,0.0337,0,0,0
0.046666667,0.151766678,0.459933331,0.102533335,0,2.50E-04,0.001,4.17E-05,0,0,0.007291667,5.83E-04,0.013495833,0.021291667,0.004458333,0,0,0,0.289900004,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0337,0,0,0
0.065416666,0.143450002,0.460016673,0.103658334,0,3.33E-04,9.58E-04,0,0,0,0.007041667,5.00E-04,0.003833333,0.022958334,0.0041625,0,0,0,0.289950003,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033716667,0,0,0
0.050833333,0.153933346,0.460083331,0.100508333,0,2.50E-04,9.58E-04,4.17E-05,0,0,0.007208333,5.00E-04,0.0103625,0.027366667,0.0054125,0,0,0,0.289933337,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033799998,0,0,0
0.02875,0.133983334,0.460033337,0.102812499,0,2.08E-04,0.001083333,0,0,8.33E-05,0.007375,5.42E-04,0.003458333,0.015291667,0.002833333,0,0,0,0.289900004,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.033799998,0,0,0
